"data__story","data__message","data__updated_time","data__id","paging__previous","paging__next"
"","מסבלט דירת 3 וחצי חדרים בנווה צדק - פברואר","2015-02-13T09:14:55+0000","707688259256219_943249375700105","",""
"","משכיר את דירתי מה16.2 לתקופה של חודש ומעלה: הדירה ממוקמת בכרם התימנים, משופצת קומפלט, מרוהטת ומאובזרת, יפה ונוחה מאד. 2.5 חדרים- מתאימה ליחיד או זוג (בלבד, בלי שותפים)  ","2015-02-13T09:07:22+0000","707688259256219_939115276113515","",""
"","שיפוצים-A.R  מומחים בצביעה ותיקונים קטנים .  עוזבים דירה ? נכנסים לדירה חדשה ? רוצים שהיא תראה מדהים ? פנו אלינו לקבל הצעת מחיר בחינם : רון  - 0545247558 אסף - 0528341755 בינתיים אתם מוזמנים להכנס לדף שלנו ולהתרשם :)","2015-02-13T07:37:01+0000","707688259256219_947287321962977","",""
"","https://www.facebook.com/pages/%D7%A4%D7%95%D7%9C%D7%99%D7%A9-%D7%A0%D7%A7%D7%99%D7%95%D7%9F-%D7%A6%D7%91%D7%A2-%D7%9C%D7%99%D7%90%D7%9D/286167454917938?fref=ts","2015-02-13T03:17:54+0000","707688259256219_947223741969335","",""
"","סאבלט בשבועיים הקרובים במרכז ת״א במחיר שפוי מי שמעוניין בפרטי","2015-02-12T23:04:17+0000","707688259256219_945387965486246","",""
"","לצורך צילומים של כמה שעות ביום רביעי-  - דירת סטודנט ""פלורנטינית"" - לא משופצת, לבי מכשירי חשמל מפוארים.  - חדר שינה של הורים- לא בורגני, לא קטן מדי.  בתשלום בבקשה שלחו לי תמונות לפרטי, תודה.","2015-02-12T20:41:33+0000","707688259256219_947096651982044","",""
"","שלום, אני והכלבה שלי מחפשות סאבלט בדירת שותפים במרכז תל אביב : דיזינגוף/בן יהודה-ארלוזורוב. שכד עד 2500 שח... אז מי מכם שומע או יודע אשמח לשמוע:)","2015-02-12T19:58:34+0000","707688259256219_946032172088492","",""
"","היי שלום. אני מחפשת סאבלט במרכז ת״א/פלורנטין לשבוע הבא סה״כ לשלושה ימים. שלושה אנשים. תודה!","2015-02-12T19:50:11+0000","707688259256219_947079948650381","",""
"","מחפשת סאבלט מרוהטת עם 2 חדרי שינה לחודשיים וחצי, מתחילת מרץ. במרכז העיר או בצפון הישן. תפנו אלי בפרטי – תודה!","2015-02-12T17:55:24+0000","707688259256219_947041521987557","",""
"","מחפשת סבלט בתל אביב מה24 לפברואר. אפשרי לחודש, חודשיים וגם יותר. גמישה מבחינת משך הזמן.  אפשרי דירת שותפים, דירת חדר, הכל יתקבל בברכה. העיקר שהמחיר יהיה סביר.. התקציב עד 2500 בלי חשבונות. תודה! :)","2015-02-12T17:28:46+0000","707688259256219_947017755323267","",""
"","מחפשת דירה פשוטה לזוג לסופש הקרוב, שישי-שבת בלבד אזור מרכז/צפון ת""א, גבעתיים או רמת גן תודה :) 050-6264483 - יוהנה","2015-02-12T15:16:36+0000","707688259256219_946984325326610","",""
"","Hey, I'm subleting my room from 17/2 till 17/4(approximately) looking for a female above age of 26. The apartment is located at Nahum Sokolow near Bazel and Nordeu. Price 2,000 NIS / month. There are 2 great flat mates currently living in the apartment. More details in private message","2015-02-12T14:57:21+0000","707688259256219_946975091994200","",""
"","SHOWING TODAY  OLD NORTH, 2 ROOMS APT WITH PRIVATE PARKING","2015-02-12T13:51:52+0000","707688259256219_946946698663706","",""
"","מחפשת דירה במרכז ת״א למרץ (יכולה להיות קצת גמישה בתאריכים להכנס ולצאת כמה ימים לפני), ואף יכולה להציע דירה מ-ד-ה-י-מ-ה בניו יורק!!!","2015-02-12T12:03:57+0000","707688259256219_943642605660782","",""
"","מסבלטת דירה חמודה בפלורנטין 2/3-27/3 חדר שינה, סלון, מרפסת, WIFI,  45מ""ר במיקום מרכזי בשכונה (שטרן). הכל נמצא ליד -  בתי קפה, סופר, שוק לוינסקי וכו'.. 3,500 כולל הכל.","2015-02-12T11:29:16+0000","707688259256219_946638965361146","",""
"","סבלט לדירה 4.5 חדרים  דירה מדהימה בצפון תל אביב ליד הים - רמת אביב החדשה - פרלוק 19  מתפנה לחודשיים  2 שותפים שלא נמצאים בבית ריהוט מלא  כייף כמו בית מלון.  מחיר 2300 ללא חשמל מים וכדומה...  לפרטים נוספים 050-2924018","2015-02-12T11:24:22+0000","707688259256219_945982182093491","",""
"","סאבלט במרכז תל אביב. דירה מרווחת 2.5 חדרים 70 מר, צפון ישן, קומה 2. 3 דקות מהים, קרוב להכל, תחבורה, ים, פארק, מסעדות ובארים. מאובזרת לחלוטין. קרוב לבן יהודה ארלוזורוב. תקופת הסאבלט גמישה.","2015-02-12T05:59:38+0000","707688259256219_946069765418066","",""
"","היי כולם מה עניינים?! מסבלטת את החדר שלי בדירה מגניבה באמת בנחלת בינימין. חדר גדול מואר,וסלון ענק ומואר גם כן. דירה במיקום מעולה, קרוב לרוטשילד קרוב לפלורנטין, דקה הליכה ממלא תחבורה ציבורית, כיף תענוגות ובדירה נשאר שף! סבלט מ14 לפברואר עד אפריל, 2067 לחודש. אשמח לכל עזרה, שיתופים, ספרו לחבריכם, הפיצו את השמועה! peace","2015-02-12T02:39:39+0000","707688259256219_936303836394659","",""
"","מסבלטת את החדר המושלם (באמת!) שלי! דיזינגוף 121 (בין פרישמן וגורדון) חדר גדול, משופץ, מקלחת ושירותים פרטים בחדר! חדר עורפי עם חלונות אטומים ככה שאין רעש. למהירי החלטה לפנות בפרטי","2015-02-12T01:58:48+0000","707688259256219_943243885700654","",""
"","https://www.facebook.com/photo.php?fbid=491547840994605&set=t.100000080851288&type=1&theater","2015-02-11T19:34:06+0000","707688259256219_946612502030459","",""
"","סיבלוט שבועי לדירה עולה כמו שבוע בחו""ל בדקה ה-90? באמת? באמת?","2015-02-11T17:28:05+0000","707688259256219_944384385586604","",""
"","SHARED APT --- immediate entrance. in the center of Kerem Hateimanim, 400mtrs from the beach. enjoy the biggest bedroom with private bathroom.  (there's an option for SUBLET as well. long/short term)  details in the link / album https://www.facebook.com/media/set/?set=a.10203379851805273&type=1&l=b4578b7e8b  call Maor 0506302066","2015-02-11T15:46:26+0000","707688259256219_945530908805285","",""
"","דירת 3 חדרים מהממת ברחוב רש""י - להשכרה בין תאריכים 20/3-13/4- יש גמישות כמובן!  ","2015-02-11T11:57:19+0000","707688259256219_946386008719775","",""
"","צריכים לעבור או לאחסן דירה בקרוב? יש לנו פתרון בשבילכם!! חברת הובלות אמינה ומקצועית הטובה כיום בשוק ההובלות !!! אנו נותנים שירות כגון: אריזה,הובלה,פריטים בודדים,אחסנה לכל טווח(מבנים מבטון וביטוח), מנוף, פירוק והרכבת רהיטים, שירות ברמה הגבוהה ביותר!! צוות כחול לבן אמין ומנוסה,הנחות לסטודנטים וזוגות צעירים!! הערכת מחיר בבית הלקוח ללא התחייבות! לירן -050-3043095 להצעות מחיר ניתן לפנות בטלפון, במייל -או בס.מ.ס. aluf900@walla.com 10 אחוזי הנחה למשתפים מודעה זו נשמח ללייק בדף העסק https://www.facebook.com/pages/%D7%90%D7%9C%D7%95%D7%A4%D7%99-%D7%94%D7%94%D7%95%D7%91%D7%9C%D7%95%D7%AA/1405314766375620","2015-02-11T10:05:21+0000","707688259256219_946396732052036","",""
"","hey, looking for a sublet for 3-4 months in Kerem HaTeimanim or Neve Tzedek starting from March. preference: 1 or 2 bedroom apartment with strong WIFI, air condition, balcony or privat garden or rooftop terrace. well-equipped kitchen is a plus. 2 girls moving in with a sweet cat. Waiting for your suggestions! Thanks Anna","2015-02-11T09:45:40+0000","707688259256219_946392125385830","",""
"","סבלט לחודש או פחות בדירת שותפים גדולה ומרווחת 2650 כולל הכל, אפשר גם על בסיס יומי.  בעלי חיים מוזמנים,  בחדר מרפסת, מזגן, אינטרנט מהיר והרבה אור. פרטים בפרטי","2015-02-11T08:58:00+0000","707688259256219_945419875483055","",""
"","סבלט תאריך גמיש","2015-02-11T08:57:53+0000","707688259256219_945425085482534","",""
"","מחפשת סבלט מה22.2 עד ל5-10.3 בדרום תל אביב","2015-02-11T08:49:20+0000","707688259256219_946377182053991","",""
"","לא נמאס לכם לעבור על כל כך הרבה קבוצות בפייסבוק כדי למצוא דירה? אני ועוד שני חברים פיתחנו אתר לחיפוש דירות בפייסבוק, האתר מאגד את כל המודעות מכל הקבוצות ומאפשר סינון על פי מיקום, מחיר, מספר חדרים ועוד. www.homie.co.il","2015-02-11T08:25:08+0000","707688259256219_946371218721254","",""
"","Looking for a 3 bed room apt in either tel aviv or close by, for this coming summer. June 24 to Aug 1st. 2 adults, 2 kids. Please IM me directly.","2015-02-11T01:34:24+0000","707688259256219_946253045399738","",""
"","מחפשים דירה קטנה במחיר שפוי ל 3 שבועות באפריל. אפשר גם החלפה בדירה מתוקה בתמרינדו קוסטה ריקה על הים...","2015-02-11T01:31:32+0000","707688259256219_946252295399813","",""
"","https://www.facebook.com/photo.php?fbid=495780610571328&set=a.225454247603967.1073741824.100004181797580&type=1&theater","2015-02-10T17:26:53+0000","707688259256219_946076038750772","",""
"","Subleting my beautiful 1BR apartment in Tel Aviv for the coming weekend February 11-17. 100 NIS a night!! מסבלטת את הדירה שלי לסופ""ש הקרוב 11-17 לפברואר. דירת 2 חדרים, ללא שותפים  100 ש""ח ללילה עם כל מה שצריך בצפון הישן.","2015-02-10T17:10:54+0000","707688259256219_946070745417968","",""
"","אהלן חברים.  מחפש סאבלט ל3 חודשים תאריכים 1.3-1.6.  או לחלק מהתקופה.  מרכז צפון ישן ת""א","2015-02-10T16:47:31+0000","707688259256219_945471088811267","",""
"","מחפשת דירה לסבלט בתל אביב- 6-21 באפריל. הצעות אשמח לפרטי, תודה","2015-02-10T16:45:34+0000","707688259256219_945607678797608","",""
"","לעברית גללו למטה. SUBLET: *** A great opportunity to live in the center of Tel Aviv, in an affordable price ***  A beautiful big apartment for a couple/single in Sokolov street, near Bazel and Nordau. 5 minutes from the beach, best coffee shops, dizengoff, the Yarkon park and more! 400$ for 10 nights, from March 30 - April 9th. For more information please write a private message. Please share. סאבלט: ***הזדמנות מדהימה לגור בלב תל אביב במחיר מצחיק*** דירה לזוג בצפון הישן, במחיר סמלי וחברי(: רחוב סוקולוב, ליד בזל, 5 דקות מהים, מפארק הירקון, דקה מדיזנגוף, 10 דקות מכיכר רבין. דירה גדולה וכיפית לזוג או יחיד ל10 לילות. מה30 במרץ עד ה9 באפריל. מחיר: 1600 שקל לכל התקופה כולל חשבונות. לעוד פרטים, בבקשה כתבו הודעה בפרטי. אנא שתפו למי שיכול להיות רלוונטי.","2015-02-10T16:08:16+0000","707688259256219_946048198753556","",""
