"data__story","data__message","data__updated_time","data__id","paging__previous","paging__next"
"","חידת דיור הכוללת ריהוט:מיטה,טלויזיה LCD 42,מזגן,ארון,מקרר,מקלחת ושירותים.חשוב לציין אין מטבח בדירה. כמו כן ישנו גג (30 מ""ר) הכולל: שולחן+כסאות,ערכת מנגל,חבלי כביסה וערסל. המחיר הוא 2200 ש""ח כולל ארנונה ומים. הדירה ממוקמת בדרום תל אביב ברח' תדהר דוד 7 (2 דק' הליכה מרכבת ההגנה), פנויה בין התאריכים 16.6.15-14.1.16 אלירן-0504681574","2015-06-05T09:01:20+0000","707688259256219_1008686142489761","",""
"","סאבלט בלב יפו ל 4 חודשים מאמצע יולי. דירת 3 חדרים מרווחת, שני חדרי שינה, קרוב למכללה האקדמאית. ₪5,200","2015-06-05T07:16:08+0000","707688259256219_1008663675825341","",""
"","","2015-06-04T18:19:19+0000","707688259256219_1008381042520271","",""
"","Hey guys, I am looking for a sublet from the end of June to the end of July in Tel Aviv!! I have lived in shared apartments for the past 4 years with dozen of roommates from all over the world and I like to be clean!  If you know anything I would be super happy if you could message me!((:  Have all a great day!","2015-06-04T18:12:42+0000","707688259256219_1008215112536864","",""
"","סבלט בין התאריכים 10-27 ביוני, 3000 ש""ח כולל חשבונות. 2.5 חדרים, יפה, מרוהטת ומאובזרת בכל טוב... רחוב טיומקין השקט והחמוד, שנייה מרוטשילד וכל העניינים. תכתבו לי  או ל Yael Eisenberg , רוב תודות. ניקול.","2015-06-04T16:59:15+0000","707688259256219_1008343905857318","",""
"","","2015-06-04T12:38:05+0000","707688259256219_1008252925866416","",""
"","(SOLD) ‎סאבלט / Sublet‎ ₪1,500  מסבלטת את הדירה שלי בתאריכים ה-18-22.6 דירת 2 חדרים גדולה ומוארת עם מרפסת בבניין באוהאוס במרכז העיר דקה הלכה מרוטשילד והבימה.","2015-06-04T09:41:57+0000","707688259256219_1008203062538069","",""
"","יחידת דיור הכוללת ריהוט:מיטה,טלויזיה LCD 42,מזגן,ארון,מקרר,מקלחת ושירותים.חשוב לציין אין מטבח בדירה. כמו כן ישנו גג (30 מ""ר) הכולל: שולחן+כסאות,ערכת מנגל,חבלי כביסה וערסל. המחיר הוא 2200 ש""ח כולל ארנונה ומים. הדירה ממוקמת בדרום תל אביב ברח' תדהר דוד 7 (2 דק' הליכה מרכבת ההגנה), פנויה בין התאריכים 16.6.15-14.1.16 אלירן-0504681574","2015-06-04T09:23:07+0000","707688259256219_1008183959206646","",""
"","סבלט בדירה מהממת במתחם באזל 7 דק מהים לחובבי חיות בלבד לטווח קצר 180₪ ללילה. דברו איתי","2015-06-04T09:08:40+0000","707688259256219_1008010505890658","",""
"","סבלט בדירה ביפו, בין התאריכים 1.7-20.8. באזור שוק הפשפשים, 2 חדרים, תקרות גבוהות, נעימה ו""יפואית"" מא ₪7,500  סבלט בדירה ביפו, בין התאריכים 1.7-20.8. באזור שוק הפשפשים, 2 חדרים, תקרות גבוהות, נעימה ו""יפואית"" מאוד. מחיר 7500 ש""ח לכל התקופה+חשבונות. למעוניינים צרו קשר בפרטי לקבל פרטים.","2015-06-04T08:54:41+0000","707688259256219_1008202119204830","",""
"","מחפש סבלט מעכשיו לחודש בערך.. יש משהו? :)","2015-06-04T01:43:20+0000","707688259256219_1007789495912759","",""
"","סבלט לחודש וחצי של קיץ על הים! 15.7-1.9 ₪2,500  מסבלטת את חדרי לחודש וחצי (15.7-1.9) בדירת שותפים ברחוב גאולה המושלם (פינת הכובשים). בדירה נשארים שותפה ושותף, יש מרפסת פרטית קטנה, 3 דקות הליכה מהים, 4 משוק הכרמל וקינג ג'ורג', 10 מהסנטר. המחיר הוא לכל התקופה אך לא כולל חשבונות (עוד בערך 300 בחודש)  פניות בפרטי :)","2015-06-03T16:50:37+0000","707688259256219_1004558889569153","",""
"","סאבלט לדירה במרכז תל אביב ₪5,000  הי, משכירים את הדירה שלנו ל-3 חודשים בערך (מ-16.7 ועד ל-12.10). דירה גדולה (59 מ""ר) לזוג וענקית ליחיד במיקום נהדר במרכז תל אביב (ביל""ו 62), צמוד לכיכר הבימה ברחוב שקט. הדירה מרוהטת (מכונת כביסה, מטבח, טלויזיה ארונות וכו') 15000 לכל התקופה, או 5500 לחודש. המחיר כולל אינטרנט, מים, ועד בית, ארנונה, וגז. מוזמנים להתקשר, אלה: 0547384305 Sublet available (16.7 - 12.10) in the heart of Tel Aviv (62 Bilu St.), just between Habima and Ibn Gabirol. The apartment is furnished. 15,000 NIS for the whole period or 5,500 per month. The price includes water, gas, internet and municipal taxes.","2015-06-03T16:42:41+0000","707688259256219_1007857765905932","",""
"","","2015-06-03T16:11:21+0000","707688259256219_1007847149240327","",""
"","היי מחפשת סבלט מאמצע יוני עד סוף יולי, אזור צפון ת""א, עדיפות ליד האוניברסיטה :)","2015-06-03T16:11:09+0000","707688259256219_1007847109240331","",""
"","שלום לכולם, נמצא בחופשה בארץ ומחפש סבלט במרכז תל אביב לחודש הקרוב.","2015-06-03T15:58:35+0000","707688259256219_1007837075908001","",""
"","סבלט יולי-אוגוסט ₪4,600  היי לכולם!  מסבלטת את חדרי בדירה מהממת ביפו (ת""א-יפו)  ל-7 שבועות בתקופת הקיץ  7/7 -25/8 (גמיש).  בדירה נשארת שותפה מקסימה ומסודרת.  הדירה שקטה, מאובזרת, מלאה באור ואוויר,  7 דק' הליכה מאזור הבילויים של שוק הפשפשים ו- 10 דק' הליכה מהים,  סופר-שוק במרחק 3 דקות מהבית.  תחבורה ציבורית וחניה בשפע ! המחיר לכל התקופה – 4600 ₪ כולל הכול - חשבונות+אינטרנט!!!  מוזמנים לפנות אליי בטלפון – 0523351144 רונה.","2015-06-03T15:55:40+0000","707688259256219_1007836022574773","",""
"","מחפש שותפ/ה דירה יפה במחוז תל אביב אזור .יצחק שדה 7 ריהוט מזגן ואמבטיה מדבח וסלון וחדר ומכונת כבישה ₪2,000 - ‎דירה יפה נישאר שותף בן 23 נחמד שקט וחברותי וזורם ועוזר ובבית יש הנרגיה טובה‎","2015-06-03T15:40:19+0000","707688259256219_1007831552575220","",""
"","מיידי לרגל נסיעה לחו""ל - סאבלט לחודש ברמת החייל, במיקום פצצה! ----------------------------------------------------------------------------------  3 דקות ברגל מאזור העסקים והמסעדות, בצמוד לפארק הירקון. קלאסי למי שעובד באזור. שני חדרים מרווחים +מרפסת מגניבה, אינטרנט חופשי, מכונת כביסה, מיקרו, טוסטר וכו'.  מתאים לזוג/יחיד, דירה גדולה ומרווחת, מוארת וכייפית.  4300 כולל הכול! גמישות בכניסה וגם במחיר. ויש גם פסנתר למי שתמיד חלם ללמוד לנגן (: שיתופים יתקבלו בברכה. פנו בפרטי.","2015-06-03T15:07:19+0000","707688259256219_1007821699242872","",""
"","*** Amazing sublet in the center of TLV *** ₪2,500  מסאבלט את החדר שלי בדירת גג, שלושה חדרים (החדר המדובר למעלה) במרכז תל אביב, במיקום הכי טוב שיש - רח' החשמונאים (בין קינג ג'ורג לרוטשילד). בין התאריכים ה2.6 עד ה1.7 (גמיש). 2500 שקל לחודש. דירה משופצת, מרוהטת ומגניבה, נקייה ושמחה. בחדר: מיטה, טלוויזיה , שולחן עבודה, פינת ישיבה ויציאה למרפסת ענקית בשאר הדירה: מטבח מאובזר, סלון ענק, שירותים משופצים, מעלית בבניין. בדירה נשארים שותפים מדהימים: Daniel Dvir Dor Hasson לפרטים: גל ארגוב פלא: 0545989858   מראה את הדירה היום (2.6) בין 16:00-19:00","2015-06-03T14:21:55+0000","707688259256219_1006961825995526","",""
"","יחידת דיור הכוללת ריהוט:מיטה,טלויזיה LCD 42,מזגן,ארון,מקרר,מקלחת ושירותים.חשוב לציין אין מטבח בדירה. כמו כן ישנו גג (30 מ""ר) הכולל: שולחן+כסאות,ערכת מנגל,חבלי כביסה וערסל. המחיר הוא 2200 ש""ח כולל ארנונה ומים. הדירה ממוקמת בדרום תל אביב ברח' תדהר דוד 7 (2 דק' הליכה מרכבת ההגנה), פנויה בין התאריכים 16.6.15-14.1.16 אלירן-0504681574","2015-06-03T14:12:53+0000","707688259256219_1007584372599938","",""
"","","2015-06-03T14:10:06+0000","707688259256219_1007793859245656","",""
"","סאבלט בצפון הישן של ת""א למשך ארבעה חודשים! ₪2,600  סאבלט בת""א לחודשי הקיץ! - מראה ביום רביעי ב-20:00 בערב. חדר בדירת שני שותפים מה-17 ליוני ועד ה-12 לאוקטובר בעקבות נסיעה לחו""ל. דירה גדולה ושקטה ליד יהודה מכבי, כולל סלון, צמוד לתחבורה ציבורית מצויינת לכל הארץ. בדירה נשארת שותפה, בחדר יש את כל הדברים שצריך (מיטה זוגית, ארון גדול, שולחן, ספת עץ ומרפסת), גילאי 25 +. 2600 ש""ח לחודש (כולל ארנונה, לא כולל מים, חשמל, אינטרנט..) לחודשים יולי, אוגוסט, ספטמבר, חישוב מדוייק על פי ימים ביוני ואוקטובר יעשה בנפרד. ללא בע""ח ומעשנים. ואם אתם רוצים לדעת עוד קצת פרטים, תשלחו הודעה...","2015-06-03T13:59:56+0000","707688259256219_1003470943011281","",""
"","Subletting our apartment | June 8-30 | Peaceful and charming | Great location, 3 minutes from the best beaches in Tel-Aviv | pm for details","2015-06-03T13:58:36+0000","707688259256219_1007751032583272","",""
"","sublet for summertime!  subleting my room at the hottest spot in Tel Aviv!  The sublet is between the 6th of july and the 28th of august. the appartment is located at King Gorge 76 st, and it has everything: large room, huge livingroom, amazingly big balcony and most importantly 2 amazing roomates.   This is not an offer for a room, it's an offer for an one of a kind experiance! detailes in praivet..","2015-06-03T13:49:16+0000","707688259256219_1004169466274762","",""
"","","2015-06-03T13:02:25+0000","707688259256219_1007774655914243","",""
"","היי, חברה שלי מניו זילנד מחפשת לסבלט חדר/דירה עד 2000 ש""ח בגבעתיים/רמת גן/ת""א מעכשיו ועד ספטמבר כזה, מישהו?","2015-06-03T12:37:42+0000","707688259256219_1007217435969965","",""
"","שלום לכולם חבר מחפש שותפ/ה . דירה יפה .כולל כל האוצאות 2000 שקל בילבד. יש בדירה הכול ... 0545000558 קומה ראישונה","2015-06-03T12:32:40+0000","707688259256219_1007765699248472","",""
"","היי לכולן/ם, נאלצת לפנות את דירתי בסוף החודש ומחפשת סאבלט במרכז ת""א לחודשי יולי אוגוסט. אשמח לעזרתכן/ם.","2015-06-03T12:29:18+0000","707688259256219_1006892052669170","",""
"","מחפס שותפ/ה לדירה 70 מטר  ביצחק שדה  יש בדירה הכול . מזגן ארון בגדים . מיטה ומזרון מקרר מכונת כביסה והכול וכ""ו","2015-06-03T11:53:31+0000","707688259256219_1007754515916257","",""
"","מסבלט את. הדירה שלי ברמת גן יחידת דיור במרכז ביאליק . המחיר הינו 1500 ש""ח  12/6-29/6 הדירה מרוהטת במכונת כביסה מקרר ארון מזגן מיטה וספה.  כולל הכל - חשמל ועד מים וארנונה.  0505772144","2015-06-03T11:44:17+0000","707688259256219_1007552079269834","",""
"","**** סבלאט ליולי / אוגוסט ****** בוקר טוב אנשי הפייסבוק, יוצאת לי לטיול קטן באירופה ומחפשת מישהי / ו שיחליף אותי בחדרי המדהים בשכונת שפירא, בחודשי יולי - אוגוסט הבית גדול עם עוד שותפים לעיניין, הבית טבעוני!! השכר דירה מאוד שווה, יש גם גג וגם גינה למטה, 5 דקות מהתחנה מרכזית ו25 דקות מהים, אשמח אם תעזרו לי לשתף ולהפיץ, **** תודה 3> ****","2015-06-03T09:15:52+0000","707688259256219_1007667249258317","",""
"","מסאבלט את החדר שלי בדירת גג, שלושה חדרים (החדר המדובר למעלה) במרכז תל אביב, במיקום הכי טוב שיש - רח' החשמונאים (בין קינג ג'ורג לרוטשילד). בין התאריכים ה2.6 עד ה1.7 (גמיש) ב2500 שקל. דירה משופצת, מרוהטת ומגניבה, נקייה ושמחה. בחדר: מיטה, טלוויזיה , שולחן עבודה, פינת ישיבה ויציאה למרפסת ענקית בשאר הדירה: מטבח מאובזר, סלון ענק, שירותים משופצים, מעלית בבניין. בדירה נשארים שותפים מדהימים: Dor Hasson Daniel Dvir לפרטים: גל ארגוב פלא: 0545989858   מראה את הדירה היום (2.6) בין 16:00-19:00","2015-06-03T06:52:57+0000","707688259256219_1007136495978059","",""
"","מסבלטים את דירתנו  דירת גן 55 מטר +גינה גדולה  1000 ש״ח כולל הכל 12.6-20.6 אזור שקט ונעים רחוב מרגולין 31 הודעות בפרטי בבקשה 😊🙏 יום נפלא","2015-06-03T06:40:27+0000","707688259256219_1007568062601569","",""
"","שלום לכולם!!! מחפשת להיכנס לסאבלט שותפים לתקופה של שבועיים-שלושה ועד חודש, במחיר של עד 3000 פלוס מינוס. צריכה מיטה. מחפשת להיכנס בימים הקרובים. אשמח לתגובות מהירות, תודה!!","2015-06-03T05:15:27+0000","707688259256219_1007367132621662","",""
"","מחפשת סבלט באזורים צפון ישן/רמת אביב לכל חודש אוגוסט מעוניינת בדירת יחיד/חדר","2015-06-02T21:44:55+0000","707688259256219_1007404032617972","",""
"","סבלט לחודש ₪4,500  סבלט- דירה מלאת אור ושקטה, חדר שינה ענק, סלון פרטי, שירותים ומקלחת פרטיים ורק מטבח משותף עם שותף מקסים ושקט ללא עישון. 4500 ש""ח כולל הכל 25/7-25/8. מציאה ! גמיש עם תאריכים. רחוב החשמל 20- 300 מטר משדרות רוטשילד וסמוך לגן החשמל וכל מקומות הבילוי בסביבתו. subletting my room 300 m from Rothschild blv great place to stay during the summer! flexible in dates","2015-06-02T20:41:12+0000","707688259256219_1007400662618309","",""
"","מעוניינת לסאבלט את חדרי בדירתי המתוקה ברחוב  שלמה המלך בין ה 28/7-26/8 ₪2,500  המחיר כולל את החשבונות.  הדירה ממוקמת באזור אטרקטיבי במיוחד. בחדר הנוסף שותפה נהדרת:-) שקטה ומתחשבת.","2015-06-02T17:43:10+0000","707688259256219_1007344869290555","",""
"","חדר ביפו ₪1,000  חדר סבלט ביפו - לשבועיים החל משני הבא!  חדר בבית בין הנמל לפארק ביפו! על הים! גינה נעימה עם פינת ישיבה  לתאריכים 8-20.6.15! שני שותפים ממש חמודים מקום שקט ומקסים  1000 ש""ח לתקופה לפרטים נוספים - מתן 054-3200077","2015-06-02T16:48:30+0000","707688259256219_1007324782625897","",""
"","יחידת דיור הכוללת ריהוט:מיטה,טלויזיה LCD 42,מזגן,ארון,מקרר,מקלחת ושירותים.חשוב לציין אין מטבח בדירה. כמו כן ישנו גג (30 מ""ר) הכולל: שולחן+כסאות,ערכת מנגל,חבלי כביסה וערסל. המחיר הוא 2200 ש""ח כולל ארנונה ומים. הדירה ממוקמת בדרום תל אביב ברח' תדהר דוד 7 (2 דק' הליכה מרכבת ההגנה), פנויה בין התאריכים 16.6.15-14.1.16 אלירן-0504681574","2015-06-02T15:46:07+0000","707688259256219_1007306909294351","",""
"","סטודנטים! מפנים את דירתכם בתקופת הקיץ? נשמח לסבלט דירה לזוג לחודשיים. אמצע אוגוסט עד אמצע אוקטובר. קרובה לים ומרוהטת :) יש חיה כזאת?","2015-06-02T15:11:44+0000","707688259256219_1007130042645371","",""
"","(SOLD) ‎סבלט לחודש ימים בפלורנטין‎ ₪5,000  סבלט לחודש ימים בפלורנטין - 23.6-21.7 עם גמישות מועטה בתאריכים. דירת 2 חדרים, מרוהטת (ללא תנור ועם כיריים חשמליות), קומה 6 עם מעלית וקוד כניסה לבניין (חדש יחסית), מיזוג מרכזי, מרפסת שמש. 5,000 ש""ח כולל כל החשבונות.","2015-06-02T13:38:37+0000","707688259256219_1007262125965496","",""
"","מסלבטת את הדירה שלי ברמת גן החל מתחילת אוגוסט עד סוף אוגוסט.  לפנות אליי בפרטי.","2015-06-02T13:09:27+0000","707688259256219_1007229915968717","",""
"","סבלאט בלב תל אביב ל11 ימים ביוני ₪2,500 - ‎מה 9 ביוני עד ה20 ביוני (גמיש)‎  דירה מהממת ברחוב מלצ'ט מרוהטת קומפלט+חיבור לאינטרנט+כבלים של YES לפרטים: 052-3546045","2015-06-02T10:05:18+0000","707688259256219_1007172685974440","",""
"Meir Kohen shared his post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","א","2015-06-01T23:47:29+0000","707688259256219_1006982459326796","",""
"","היי ! מחפש סאבלט מסוף יולי עד סוף אוגוסט ,למישהו יש משהו לתקופה כזאת ?","2015-06-01T19:52:37+0000","707688259256219_1006569812701394","",""
"","Subletting my APT in Jaffa between June 23d and July 3rd, 2 spacious rooms (living room, bedroom, with separated kitchen), fully furnished (including washing machine, all kitchen facilities etc.), lots of natural light, beautiful area, 45 square meters for only 1,200 shekels (flexible with price).  For more information contact Shlomit 050-6660185 Or send me a message and I'll get back to you as soon as possible!","2015-06-01T18:49:59+0000","707688259256219_1006856486006060","",""
"","שיפוצים-A.R  מומחים בצביעה ותיקונים קטנים .  עוזבים דירה ? נכנסים לדירה חדשה ? רוצים שהיא תראה מדהים ? פנו אלינו לקבל הצעת מחיר בחינם : רון  - 0545247558 אסף - 0528341755 בינתיים אתם מוזמנים להכנס לדף שלנו ולהתרשם :)","2015-06-01T17:21:50+0000","707688259256219_1006810839343958","",""
"","סבלט  ברחוב בוגרשוב בן יהודה  לשבועיים ₪1,500","2015-06-01T15:34:14+0000","707688259256219_994744050550637","",""
"Meir Kohen shared his post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","","2015-06-01T13:46:19+0000","707688259256219_1006718376019871","",""
"Meir Kohen shared his post to the group: ‎סבלט בתל אביב לתקופות קצרות‎.","","2015-06-01T10:29:12+0000","707688259256219_1006635616028147","",""
"","סבלט במרכז תל אביב ₪3,500 - ‎גורדון-דיזינגוף‎  מסבלטים את הדירה המפנקת שלנו בגורדון פינת פרוג (50 מטר מגורדון דיזינגוף) לתקופה של שלושה וחצי שבועות (16 ליוני עד ה-11 ליולי).  דירת חדר של כ 35 מטר. מרווחת ומסודרת היטב עם הכל כולל הכל. מיקרו/ מכונת כביסה, אינטרנט וכו'.  כולל חניה (!!) וחשבונות - 4000 ש""ח.","2015-06-01T10:18:17+0000","707688259256219_1006631182695257","",""
"","היי מחפשת סבלט לכמה ימים עד שבוע בעיר בין ה5-13 ליוני (שבוע הבא) יש חייה כזאת?","2015-06-01T10:02:44+0000","707688259256219_1006626622695713","",""
"","שלום לכולם, אני ובת זוגתי מחפשים סאבלט בתל אביב במהלך יולי-אוקטובר.  נשמח לשמוע על דירות רלוונטיות.  תודה מראש לכל המשיבים והמשיבות!","2015-06-01T09:53:54+0000","707688259256219_1006569866034722","",""
"","אהלן :) ! מחפשת סובלט במרכז תל אביב לכל יולי. למי יש חדר בבקשה לשלוח לי ההודעה. יום נעים שיהיה לנו","2015-06-01T09:43:02+0000","707688259256219_1006623062696069","",""
"","","2015-06-01T08:47:01+0000","707688259256219_1006608956030813","",""
"","יחידת דיור הכוללת ריהוט:מיטה,טלויזיה LCD 42,מזגן,ארון,מקרר,מקלחת ושירותים.חשוב לציין אין מטבח בדירה. כמו כן ישנו גג (30 מ""ר) הכולל: שולחן+כסאות,ערכת מנגל,חבלי כביסה וערסל. המחיר הוא 2200 ש""ח כולל ארנונה ומים. הדירה ממוקמת בדרום תל אביב ברח' תדהר דוד 7 (2 דק' הליכה מרכבת ההגנה), פנויה בין התאריכים 16.6.15-14.1.16 אלירן-0504681574","2015-06-01T08:18:11+0000","707688259256219_1006602262698149","",""
"","אהלן אנשים, מחפש דירה לזוג בין התאריכים: 1.6-30.8 באזור תל אביב.  עדיפות לדירת 2 חדרים נפרדים עם 2 מיטות נפרדות. אשמח לשמוע הצעות","2015-06-01T07:56:24+0000","707688259256219_1006595282698847","",""
